"","Group.1","population_size","parent_size","rank","mutation_variation","mating","crossover_rate","mutation_rate","sigmaShare","alphaShare","score"
"150",150,49,156,1.29902147697285,0.116132950223982,22,0.626352267805487,0.086251831613481,0.558618586044759,2,0.775006064492898
"250",250,5,138,1.71835905625485,0.361700229439884,23,0.871836687810719,0.0164684075862169,0.424831365700811,1,0.758975224584863
"132",132,4,22,1.56040073437616,0.0861745804548264,14,0.636606021597981,0.122614107909612,0.957369712181389,2,0.736504375713365
"222",222,36,168,1.78467902289704,0.166591677814722,8,0.64740731799975,0.106997960247099,0.0366368186660111,1,0.707558958051203
"232",232,30,116,1.60726214689203,0.126640590559691,6,0.690812487900257,0.101323718670756,1.88721506297588,1,0.688712744508619
"139",139,9,32,1.742158106016,0.0827499331906438,8,0.996157106384635,0.131570520927198,0.880687896162271,1,0.590111488738907
"176",176,46,128,1.70867133107968,0.0259636729955673,11,0.604098764620721,0.447123553254642,0.302602253854275,1,0.585986962026331
"135",135,55,136,1.78749315538444,0.034360383450985,10,0.651032068766654,0.222902069217525,1.67923233332112,1,0.558096161502865
"7",7,40,174,1.78034253674559,0.226911592390388,23,0.953836314380169,0.0176731462124735,0.54421794321388,1,0.549468606627768
"345",345,13,128,1.28196295718662,0.102460274193436,23,0.934222174063325,0.0185351858381182,1.6692480831407,2,0.539952421740858
"182",182,5,80,1.28679187232628,0.114402423426509,16,0.951226732973009,0.262808406259865,0.106760008260608,2,0.539180068422574
"356",356,40,124,1.72886982033961,0.0285626452416182,7,0.960496486909687,0.0113766654394567,1.60556793631986,2,0.522083444662926
"246",246,10,146,1.75108613292687,0.392642109934241,17,0.603667010366917,0.175944368238561,1.60982275335118,2,0.518116025889001
"136",136,36,136,1.5519667213317,0.30424720114097,4,0.717621460184455,0.0338516383199021,0.161388321314007,2,0.49520383176614
"165",165,16,88,1.39773158761673,0.00411401921883225,12,0.638528821710497,0.0479242012370378,1.74922533007339,2,0.471241422111963
"290",290,24,110,1.61522260433994,0.207098253816366,14,0.6528608744964,0.0302611786173657,1.82218844769523,1,0.467447512487615
"41",41,58,142,1.76304945317097,0.10234907893464,23,0.684056081622839,0.0631785207660869,1.42663275822997,1,0.455936862637245
"145",145,5,144,1.50217319545336,0.160900502838194,6,0.993843602668494,0.445978501462378,0.231470524333417,2,0.433193202303601
"279",279,17,68,1.78384355572052,0.0829146740958095,4,0.643239232618362,0.00292935944162309,1.97186482092366,2,0.424176162724602
"60",60,59,150,1.61589579088613,0.078085563890636,17,0.635173016507179,0.107366803218611,0.705011078622192,1,0.411571932436066
"168",168,16,92,1.29803856862709,0.328463905397803,19,0.811879277974367,0.0101861844304949,1.55566879361868,1,0.407466028247861
"124",124,14,96,1.58340567648411,0.2827920707874,6,0.797630549408495,0.123596002813429,0.290681433863938,2,0.407154649773432
"284",284,23,102,1.32640078640543,0.133849568851292,4,0.937361375056207,0.349630598793738,1.66453192010522,1,0.403150817795885
"90",90,33,144,1.53910173224285,0.150475594867021,3,0.978492384497076,0.0270166309783235,1.01738450862467,1,0.399125002558441
"98",98,28,96,1.48582911626436,0.109121441002935,6,0.637335611972958,0.132885000435635,0.842908584047109,1,0.397903282338565
"166",166,21,86,1.53127300576307,0.11612692521885,24,0.942197463288903,0.19015169236809,1.31783866602927,1,0.374010097905884
"51",51,59,136,1.59480110085569,0.026614055223763,6,0.789401956740767,0.419802783755586,1.83757534436882,2,0.373278000723313
"200",200,18,106,1.75558574250899,0.305348097998649,5,0.757860577013344,0.00503157021012157,1.91150603350252,2,0.362684034011359
"177",177,38,172,1.46603459827602,0.258282194565982,11,0.864856998436153,0.0108090953435749,1.57963414210826,2,0.361160206189022
"264",264,58,122,1.49671317287721,0.251902333647013,6,0.667777550406754,0.337318969890475,0.41040530661121,2,0.359335510433381
"379",379,18,106,1.7404668610543,0.0236427465453744,10,0.714822622854263,0.00574214849621058,0.746320066042244,2,0.351183934828994
"303",303,11,88,1.4318307578098,0.103727361280471,13,0.95876985359937,0.298804388381541,1.34426278388128,1,0.344633760220739
"82",82,28,134,1.68544894787483,0.341068759933114,9,0.664275775942951,0.283503256156109,0.239224222954363,1,0.33946725655038
"34",34,20,118,1.49467785120942,0.0903751475736499,24,0.609145763143897,0.00862938445061445,1.43577470816672,1,0.338043911235402
